# entry decomposition q=3 L=3: for each nonzero Lmat[src,dst], the (da,db) move-pairs and w-products
# src(e_rho,gamma)	dst(e_rho,gamma)	entry	(da,db):wprod ...
(6,14)	(15,6)	7.2338239e-05	(1,10):2.71269e-05 (2,11):6.78174e-06 (3,12):1.69543e-06 (4,13):4.23858e-07 (5,14):1.05965e-07 (6,15):2.64912e-08 (7,16):6.62279e-09 (8,17):1.6557e-09 (9,18):4.13924e-10 (10,1):2.71269e-05 (11,2):6.78174e-06 (12,3):1.69543e-06 (13,4):4.23858e-07 (14,5):1.05965e-07 (15,6):2.64912e-08 (16,7):6.62279e-09 (17,8):1.6557e-09 (18,9):4.13924e-10
(6,14)	(15,7)	7.2338239e-05	(1,10):2.71269e-05 (2,11):6.78174e-06 (3,12):1.69543e-06 (4,13):4.23858e-07 (5,14):1.05965e-07 (6,15):2.64912e-08 (7,16):6.62279e-09 (8,17):1.6557e-09 (9,18):4.13924e-10 (10,1):2.71269e-05 (11,2):6.78174e-06 (12,3):1.69543e-06 (13,4):4.23858e-07 (14,5):1.05965e-07 (15,6):2.64912e-08 (16,7):6.62279e-09 (17,8):1.6557e-09 (18,9):4.13924e-10
(6,14)	(15,8)	7.2338239e-05	(1,10):2.71269e-05 (2,11):6.78174e-06 (3,12):1.69543e-06 (4,13):4.23858e-07 (5,14):1.05965e-07 (6,15):2.64912e-08 (7,16):6.62279e-09 (8,17):1.6557e-09 (9,18):4.13924e-10 (10,1):2.71269e-05 (11,2):6.78174e-06 (12,3):1.69543e-06 (13,4):4.23858e-07 (14,5):1.05965e-07 (15,6):2.64912e-08 (16,7):6.62279e-09 (17,8):1.6557e-09 (18,9):4.13924e-10
(6,14)	(15,9)	7.2338239e-05	(1,10):2.71269e-05 (2,11):6.78174e-06 (3,12):1.69543e-06 (4,13):4.23858e-07 (5,14):1.05965e-07 (6,15):2.64912e-08 (7,16):6.62279e-09 (8,17):1.6557e-09 (9,18):4.13924e-10 (10,1):2.71269e-05 (11,2):6.78174e-06 (12,3):1.69543e-06 (13,4):4.23858e-07 (14,5):1.05965e-07 (15,6):2.64912e-08 (16,7):6.62279e-09 (17,8):1.6557e-09 (18,9):4.13924e-10
(6,14)	(15,10)	7.2338239e-05	(1,10):2.71269e-05 (2,11):6.78174e-06 (3,12):1.69543e-06 (4,13):4.23858e-07 (5,14):1.05965e-07 (6,15):2.64912e-08 (7,16):6.62279e-09 (8,17):1.6557e-09 (9,18):4.13924e-10 (10,1):2.71269e-05 (11,2):6.78174e-06 (12,3):1.69543e-06 (13,4):4.23858e-07 (14,5):1.05965e-07 (15,6):2.64912e-08 (16,7):6.62279e-09 (17,8):1.6557e-09 (18,9):4.13924e-10
(6,14)	(15,11)	7.2338239e-05	(1,10):2.71269e-05 (2,11):6.78174e-06 (3,12):1.69543e-06 (4,13):4.23858e-07 (5,14):1.05965e-07 (6,15):2.64912e-08 (7,16):6.62279e-09 (8,17):1.6557e-09 (9,18):4.13924e-10 (10,1):2.71269e-05 (11,2):6.78174e-06 (12,3):1.69543e-06 (13,4):4.23858e-07 (14,5):1.05965e-07 (15,6):2.64912e-08 (16,7):6.62279e-09 (17,8):1.6557e-09 (18,9):4.13924e-10
(6,14)	(15,12)	7.2338239e-05	(1,10):2.71269e-05 (2,11):6.78174e-06 (3,12):1.69543e-06 (4,13):4.23858e-07 (5,14):1.05965e-07 (6,15):2.64912e-08 (7,16):6.62279e-09 (8,17):1.6557e-09 (9,18):4.13924e-10 (10,1):2.71269e-05 (11,2):6.78174e-06 (12,3):1.69543e-06 (13,4):4.23858e-07 (14,5):1.05965e-07 (15,6):2.64912e-08 (16,7):6.62279e-09 (17,8):1.6557e-09 (18,9):4.13924e-10
(6,14)	(15,13)	7.2338239e-05	(1,10):2.71269e-05 (2,11):6.78174e-06 (3,12):1.69543e-06 (4,13):4.23858e-07 (5,14):1.05965e-07 (6,15):2.64912e-08 (7,16):6.62279e-09 (8,17):1.6557e-09 (9,18):4.13924e-10 (10,1):2.71269e-05 (11,2):6.78174e-06 (12,3):1.69543e-06 (13,4):4.23858e-07 (14,5):1.05965e-07 (15,6):2.64912e-08 (16,7):6.62279e-09 (17,8):1.6557e-09 (18,9):4.13924e-10
(6,14)	(17,5)	0.00015371876	(1,8):0.000108508 (2,9):2.71269e-05 (3,10):6.78174e-06 (4,11):1.69543e-06 (5,12):4.23858e-07 (6,13):1.05965e-07 (7,14):2.64912e-08 (8,15):6.62279e-09 (9,16):1.6557e-09 (10,17):4.13924e-10 (11,18):1.03481e-10 (12,1):6.78174e-06 (13,2):1.69543e-06 (14,3):4.23858e-07 (15,4):1.05965e-07 (16,5):2.64912e-08 (17,6):6.62279e-09 (18,7):1.6557e-09
(6,14)	(17,6)	0.00015371876	(1,8):0.000108508 (2,9):2.71269e-05 (3,10):6.78174e-06 (4,11):1.69543e-06 (5,12):4.23858e-07 (6,13):1.05965e-07 (7,14):2.64912e-08 (8,15):6.62279e-09 (9,16):1.6557e-09 (10,17):4.13924e-10 (11,18):1.03481e-10 (12,1):6.78174e-06 (13,2):1.69543e-06 (14,3):4.23858e-07 (15,4):1.05965e-07 (16,5):2.64912e-08 (17,6):6.62279e-09 (18,7):1.6557e-09
(6,14)	(17,7)	0.00015371876	(1,8):0.000108508 (2,9):2.71269e-05 (3,10):6.78174e-06 (4,11):1.69543e-06 (5,12):4.23858e-07 (6,13):1.05965e-07 (7,14):2.64912e-08 (8,15):6.62279e-09 (9,16):1.6557e-09 (10,17):4.13924e-10 (11,18):1.03481e-10 (12,1):6.78174e-06 (13,2):1.69543e-06 (14,3):4.23858e-07 (15,4):1.05965e-07 (16,5):2.64912e-08 (17,6):6.62279e-09 (18,7):1.6557e-09
(6,14)	(17,8)	0.00015371876	(1,8):0.000108508 (2,9):2.71269e-05 (3,10):6.78174e-06 (4,11):1.69543e-06 (5,12):4.23858e-07 (6,13):1.05965e-07 (7,14):2.64912e-08 (8,15):6.62279e-09 (9,16):1.6557e-09 (10,17):4.13924e-10 (11,18):1.03481e-10 (12,1):6.78174e-06 (13,2):1.69543e-06 (14,3):4.23858e-07 (15,4):1.05965e-07 (16,5):2.64912e-08 (17,6):6.62279e-09 (18,7):1.6557e-09
(6,14)	(17,9)	0.00015371876	(1,8):0.000108508 (2,9):2.71269e-05 (3,10):6.78174e-06 (4,11):1.69543e-06 (5,12):4.23858e-07 (6,13):1.05965e-07 (7,14):2.64912e-08 (8,15):6.62279e-09 (9,16):1.6557e-09 (10,17):4.13924e-10 (11,18):1.03481e-10 (12,1):6.78174e-06 (13,2):1.69543e-06 (14,3):4.23858e-07 (15,4):1.05965e-07 (16,5):2.64912e-08 (17,6):6.62279e-09 (18,7):1.6557e-09
(6,14)	(17,10)	0.00015371876	(1,8):0.000108508 (2,9):2.71269e-05 (3,10):6.78174e-06 (4,11):1.69543e-06 (5,12):4.23858e-07 (6,13):1.05965e-07 (7,14):2.64912e-08 (8,15):6.62279e-09 (9,16):1.6557e-09 (10,17):4.13924e-10 (11,18):1.03481e-10 (12,1):6.78174e-06 (13,2):1.69543e-06 (14,3):4.23858e-07 (15,4):1.05965e-07 (16,5):2.64912e-08 (17,6):6.62279e-09 (18,7):1.6557e-09
(6,14)	(17,11)	0.00015371876	(1,8):0.000108508 (2,9):2.71269e-05 (3,10):6.78174e-06 (4,11):1.69543e-06 (5,12):4.23858e-07 (6,13):1.05965e-07 (7,14):2.64912e-08 (8,15):6.62279e-09 (9,16):1.6557e-09 (10,17):4.13924e-10 (11,18):1.03481e-10 (12,1):6.78174e-06 (13,2):1.69543e-06 (14,3):4.23858e-07 (15,4):1.05965e-07 (16,5):2.64912e-08 (17,6):6.62279e-09 (18,7):1.6557e-09
(6,14)	(17,12)	0.00015371876	(1,8):0.000108508 (2,9):2.71269e-05 (3,10):6.78174e-06 (4,11):1.69543e-06 (5,12):4.23858e-07 (6,13):1.05965e-07 (7,14):2.64912e-08 (8,15):6.62279e-09 (9,16):1.6557e-09 (10,17):4.13924e-10 (11,18):1.03481e-10 (12,1):6.78174e-06 (13,2):1.69543e-06 (14,3):4.23858e-07 (15,4):1.05965e-07 (16,5):2.64912e-08 (17,6):6.62279e-09 (18,7):1.6557e-09
(6,14)	(17,13)	0.00015371876	(1,8):0.000108508 (2,9):2.71269e-05 (3,10):6.78174e-06 (4,11):1.69543e-06 (5,12):4.23858e-07 (6,13):1.05965e-07 (7,14):2.64912e-08 (8,15):6.62279e-09 (9,16):1.6557e-09 (10,17):4.13924e-10 (11,18):1.03481e-10 (12,1):6.78174e-06 (13,2):1.69543e-06 (14,3):4.23858e-07 (15,4):1.05965e-07 (16,5):2.64912e-08 (17,6):6.62279e-09 (18,7):1.6557e-09
(6,15)	(0,5)	0.0052897337	(1,7):0.00390628 (2,8):0.00097657 (3,9):0.000244142 (4,10):6.10356e-05 (5,11):1.52589e-05 (6,12):3.81473e-06 (7,13):9.53682e-07 (8,14):2.3842e-07 (9,15):5.96051e-08 (10,16):1.49013e-08 (11,17):3.72532e-09 (12,18):9.3133e-10 (13,1):6.10356e-05 (14,2):1.52589e-05 (15,3):3.81473e-06 (16,4):9.53682e-07 (17,5):2.3842e-07 (18,6):5.96051e-08
(6,15)	(2,6)	0.0034756263	(1,5):0.00260419 (2,6):0.000651047 (3,7):0.000162762 (4,8):4.06904e-05 (5,9):1.01726e-05 (6,10):2.54315e-06 (7,11):6.35788e-07 (8,12):1.58947e-07 (9,13):3.97367e-08 (10,14):9.93418e-09 (11,15):2.48355e-09 (12,16):6.20886e-10 (13,17):1.55222e-10 (14,18):3.88054e-11 (15,1):2.54315e-06 (16,2):6.35788e-07 (17,3):1.58947e-07 (18,4):3.97367e-08
(6,15)	(2,7)	0.0034756263	(1,5):0.00260419 (2,6):0.000651047 (3,7):0.000162762 (4,8):4.06904e-05 (5,9):1.01726e-05 (6,10):2.54315e-06 (7,11):6.35788e-07 (8,12):1.58947e-07 (9,13):3.97367e-08 (10,14):9.93418e-09 (11,15):2.48355e-09 (12,16):6.20886e-10 (13,17):1.55222e-10 (14,18):3.88054e-11 (15,1):2.54315e-06 (16,2):6.35788e-07 (17,3):1.58947e-07 (18,4):3.97367e-08
(6,15)	(2,9)	0.0034756263	(1,5):0.00260419 (2,6):0.000651047 (3,7):0.000162762 (4,8):4.06904e-05 (5,9):1.01726e-05 (6,10):2.54315e-06 (7,11):6.35788e-07 (8,12):1.58947e-07 (9,13):3.97367e-08 (10,14):9.93418e-09 (11,15):2.48355e-09 (12,16):6.20886e-10 (13,17):1.55222e-10 (14,18):3.88054e-11 (15,1):2.54315e-06 (16,2):6.35788e-07 (17,3):1.58947e-07 (18,4):3.97367e-08
(6,15)	(2,10)	0.0034756263	(1,5):0.00260419 (2,6):0.000651047 (3,7):0.000162762 (4,8):4.06904e-05 (5,9):1.01726e-05 (6,10):2.54315e-06 (7,11):6.35788e-07 (8,12):1.58947e-07 (9,13):3.97367e-08 (10,14):9.93418e-09 (11,15):2.48355e-09 (12,16):6.20886e-10 (13,17):1.55222e-10 (14,18):3.88054e-11 (15,1):2.54315e-06 (16,2):6.35788e-07 (17,3):1.58947e-07 (18,4):3.97367e-08
(6,15)	(2,12)	0.0034756263	(1,5):0.00260419 (2,6):0.000651047 (3,7):0.000162762 (4,8):4.06904e-05 (5,9):1.01726e-05 (6,10):2.54315e-06 (7,11):6.35788e-07 (8,12):1.58947e-07 (9,13):3.97367e-08 (10,14):9.93418e-09 (11,15):2.48355e-09 (12,16):6.20886e-10 (13,17):1.55222e-10 (14,18):3.88054e-11 (15,1):2.54315e-06 (16,2):6.35788e-07 (17,3):1.58947e-07 (18,4):3.97367e-08
(6,15)	(2,13)	0.0034756263	(1,5):0.00260419 (2,6):0.000651047 (3,7):0.000162762 (4,8):4.06904e-05 (5,9):1.01726e-05 (6,10):2.54315e-06 (7,11):6.35788e-07 (8,12):1.58947e-07 (9,13):3.97367e-08 (10,14):9.93418e-09 (11,15):2.48355e-09 (12,16):6.20886e-10 (13,17):1.55222e-10 (14,18):3.88054e-11 (15,1):2.54315e-06 (16,2):6.35788e-07 (17,3):1.58947e-07 (18,4):3.97367e-08
(6,15)	(4,6)	0.01388979	(1,3):0.0104167 (2,4):0.00260419 (3,5):0.000651047 (4,6):0.000162762 (5,7):4.06904e-05 (6,8):1.01726e-05 (7,9):2.54315e-06 (8,10):6.35788e-07 (9,11):1.58947e-07 (10,12):3.97367e-08 (11,13):9.93418e-09 (12,14):2.48355e-09 (13,15):6.20886e-10 (14,16):1.55222e-10 (15,17):3.88054e-11 (16,18):9.70135e-12 (17,1):6.35788e-07 (18,2):1.58947e-07
(6,15)	(4,7)	0.01388979	(1,3):0.0104167 (2,4):0.00260419 (3,5):0.000651047 (4,6):0.000162762 (5,7):4.06904e-05 (6,8):1.01726e-05 (7,9):2.54315e-06 (8,10):6.35788e-07 (9,11):1.58947e-07 (10,12):3.97367e-08 (11,13):9.93418e-09 (12,14):2.48355e-09 (13,15):6.20886e-10 (14,16):1.55222e-10 (15,17):3.88054e-11 (16,18):9.70135e-12 (17,1):6.35788e-07 (18,2):1.58947e-07
(6,15)	(4,9)	0.01388979	(1,3):0.0104167 (2,4):0.00260419 (3,5):0.000651047 (4,6):0.000162762 (5,7):4.06904e-05 (6,8):1.01726e-05 (7,9):2.54315e-06 (8,10):6.35788e-07 (9,11):1.58947e-07 (10,12):3.97367e-08 (11,13):9.93418e-09 (12,14):2.48355e-09 (13,15):6.20886e-10 (14,16):1.55222e-10 (15,17):3.88054e-11 (16,18):9.70135e-12 (17,1):6.35788e-07 (18,2):1.58947e-07
(6,15)	(4,10)	0.01388979	(1,3):0.0104167 (2,4):0.00260419 (3,5):0.000651047 (4,6):0.000162762 (5,7):4.06904e-05 (6,8):1.01726e-05 (7,9):2.54315e-06 (8,10):6.35788e-07 (9,11):1.58947e-07 (10,12):3.97367e-08 (11,13):9.93418e-09 (12,14):2.48355e-09 (13,15):6.20886e-10 (14,16):1.55222e-10 (15,17):3.88054e-11 (16,18):9.70135e-12 (17,1):6.35788e-07 (18,2):1.58947e-07
(6,15)	(4,12)	0.01388979	(1,3):0.0104167 (2,4):0.00260419 (3,5):0.000651047 (4,6):0.000162762 (5,7):4.06904e-05 (6,8):1.01726e-05 (7,9):2.54315e-06 (8,10):6.35788e-07 (9,11):1.58947e-07 (10,12):3.97367e-08 (11,13):9.93418e-09 (12,14):2.48355e-09 (13,15):6.20886e-10 (14,16):1.55222e-10 (15,17):3.88054e-11 (16,18):9.70135e-12 (17,1):6.35788e-07 (18,2):1.58947e-07
(6,15)	(4,13)	0.01388979	(1,3):0.0104167 (2,4):0.00260419 (3,5):0.000651047 (4,6):0.000162762 (5,7):4.06904e-05 (6,8):1.01726e-05 (7,9):2.54315e-06 (8,10):6.35788e-07 (9,11):1.58947e-07 (10,12):3.97367e-08 (11,13):9.93418e-09 (12,14):2.48355e-09 (13,15):6.20886e-10 (14,16):1.55222e-10 (15,17):3.88054e-11 (16,18):9.70135e-12 (17,1):6.35788e-07 (18,2):1.58947e-07
(6,15)	(6,8)	0.16666794	(1,1):0.125001 (2,2):0.0312502 (3,3):0.00781256 (4,4):0.00195314 (5,5):0.000488285 (6,6):0.000122071 (7,7):3.05178e-05 (8,8):7.62945e-06 (9,9):1.90736e-06 (10,10):4.76841e-07 (11,11):1.1921e-07 (12,12):2.98025e-08 (13,13):7.45064e-09 (14,14):1.86266e-09 (15,15):4.65665e-10 (16,16):1.16416e-10 (17,17):2.91041e-11 (18,18):7.27601e-12
(6,15)	(6,11)	0.16666794	(1,1):0.125001 (2,2):0.0312502 (3,3):0.00781256 (4,4):0.00195314 (5,5):0.000488285 (6,6):0.000122071 (7,7):3.05178e-05 (8,8):7.62945e-06 (9,9):1.90736e-06 (10,10):4.76841e-07 (11,11):1.1921e-07 (12,12):2.98025e-08 (13,13):7.45064e-09 (14,14):1.86266e-09 (15,15):4.65665e-10 (16,16):1.16416e-10 (17,17):2.91041e-11 (18,18):7.27601e-12
(6,15)	(8,6)	0.01388979	(1,17):6.35788e-07 (2,18):1.58947e-07 (3,1):0.0104167 (4,2):0.00260419 (5,3):0.000651047 (6,4):0.000162762 (7,5):4.06904e-05 (8,6):1.01726e-05 (9,7):2.54315e-06 (10,8):6.35788e-07 (11,9):1.58947e-07 (12,10):3.97367e-08 (13,11):9.93418e-09 (14,12):2.48355e-09 (15,13):6.20886e-10 (16,14):1.55222e-10 (17,15):3.88054e-11 (18,16):9.70135e-12
(6,15)	(8,7)	0.01388979	(1,17):6.35788e-07 (2,18):1.58947e-07 (3,1):0.0104167 (4,2):0.00260419 (5,3):0.000651047 (6,4):0.000162762 (7,5):4.06904e-05 (8,6):1.01726e-05 (9,7):2.54315e-06 (10,8):6.35788e-07 (11,9):1.58947e-07 (12,10):3.97367e-08 (13,11):9.93418e-09 (14,12):2.48355e-09 (15,13):6.20886e-10 (16,14):1.55222e-10 (17,15):3.88054e-11 (18,16):9.70135e-12
(6,15)	(8,9)	0.01388979	(1,17):6.35788e-07 (2,18):1.58947e-07 (3,1):0.0104167 (4,2):0.00260419 (5,3):0.000651047 (6,4):0.000162762 (7,5):4.06904e-05 (8,6):1.01726e-05 (9,7):2.54315e-06 (10,8):6.35788e-07 (11,9):1.58947e-07 (12,10):3.97367e-08 (13,11):9.93418e-09 (14,12):2.48355e-09 (15,13):6.20886e-10 (16,14):1.55222e-10 (17,15):3.88054e-11 (18,16):9.70135e-12
(6,15)	(8,10)	0.01388979	(1,17):6.35788e-07 (2,18):1.58947e-07 (3,1):0.0104167 (4,2):0.00260419 (5,3):0.000651047 (6,4):0.000162762 (7,5):4.06904e-05 (8,6):1.01726e-05 (9,7):2.54315e-06 (10,8):6.35788e-07 (11,9):1.58947e-07 (12,10):3.97367e-08 (13,11):9.93418e-09 (14,12):2.48355e-09 (15,13):6.20886e-10 (16,14):1.55222e-10 (17,15):3.88054e-11 (18,16):9.70135e-12
(6,15)	(8,12)	0.01388979	(1,17):6.35788e-07 (2,18):1.58947e-07 (3,1):0.0104167 (4,2):0.00260419 (5,3):0.000651047 (6,4):0.000162762 (7,5):4.06904e-05 (8,6):1.01726e-05 (9,7):2.54315e-06 (10,8):6.35788e-07 (11,9):1.58947e-07 (12,10):3.97367e-08 (13,11):9.93418e-09 (14,12):2.48355e-09 (15,13):6.20886e-10 (16,14):1.55222e-10 (17,15):3.88054e-11 (18,16):9.70135e-12
(6,15)	(8,13)	0.01388979	(1,17):6.35788e-07 (2,18):1.58947e-07 (3,1):0.0104167 (4,2):0.00260419 (5,3):0.000651047 (6,4):0.000162762 (7,5):4.06904e-05 (8,6):1.01726e-05 (9,7):2.54315e-06 (10,8):6.35788e-07 (11,9):1.58947e-07 (12,10):3.97367e-08 (13,11):9.93418e-09 (14,12):2.48355e-09 (15,13):6.20886e-10 (16,14):1.55222e-10 (17,15):3.88054e-11 (18,16):9.70135e-12
(6,15)	(10,6)	0.0034756263	(1,15):2.54315e-06 (2,16):6.35788e-07 (3,17):1.58947e-07 (4,18):3.97367e-08 (5,1):0.00260419 (6,2):0.000651047 (7,3):0.000162762 (8,4):4.06904e-05 (9,5):1.01726e-05 (10,6):2.54315e-06 (11,7):6.35788e-07 (12,8):1.58947e-07 (13,9):3.97367e-08 (14,10):9.93418e-09 (15,11):2.48355e-09 (16,12):6.20886e-10 (17,13):1.55222e-10 (18,14):3.88054e-11
(6,15)	(10,7)	0.0034756263	(1,15):2.54315e-06 (2,16):6.35788e-07 (3,17):1.58947e-07 (4,18):3.97367e-08 (5,1):0.00260419 (6,2):0.000651047 (7,3):0.000162762 (8,4):4.06904e-05 (9,5):1.01726e-05 (10,6):2.54315e-06 (11,7):6.35788e-07 (12,8):1.58947e-07 (13,9):3.97367e-08 (14,10):9.93418e-09 (15,11):2.48355e-09 (16,12):6.20886e-10 (17,13):1.55222e-10 (18,14):3.88054e-11
(6,15)	(10,9)	0.0034756263	(1,15):2.54315e-06 (2,16):6.35788e-07 (3,17):1.58947e-07 (4,18):3.97367e-08 (5,1):0.00260419 (6,2):0.000651047 (7,3):0.000162762 (8,4):4.06904e-05 (9,5):1.01726e-05 (10,6):2.54315e-06 (11,7):6.35788e-07 (12,8):1.58947e-07 (13,9):3.97367e-08 (14,10):9.93418e-09 (15,11):2.48355e-09 (16,12):6.20886e-10 (17,13):1.55222e-10 (18,14):3.88054e-11
(6,15)	(10,10)	0.0034756263	(1,15):2.54315e-06 (2,16):6.35788e-07 (3,17):1.58947e-07 (4,18):3.97367e-08 (5,1):0.00260419 (6,2):0.000651047 (7,3):0.000162762 (8,4):4.06904e-05 (9,5):1.01726e-05 (10,6):2.54315e-06 (11,7):6.35788e-07 (12,8):1.58947e-07 (13,9):3.97367e-08 (14,10):9.93418e-09 (15,11):2.48355e-09 (16,12):6.20886e-10 (17,13):1.55222e-10 (18,14):3.88054e-11
(6,15)	(10,12)	0.0034756263	(1,15):2.54315e-06 (2,16):6.35788e-07 (3,17):1.58947e-07 (4,18):3.97367e-08 (5,1):0.00260419 (6,2):0.000651047 (7,3):0.000162762 (8,4):4.06904e-05 (9,5):1.01726e-05 (10,6):2.54315e-06 (11,7):6.35788e-07 (12,8):1.58947e-07 (13,9):3.97367e-08 (14,10):9.93418e-09 (15,11):2.48355e-09 (16,12):6.20886e-10 (17,13):1.55222e-10 (18,14):3.88054e-11
(6,15)	(10,13)	0.0034756263	(1,15):2.54315e-06 (2,16):6.35788e-07 (3,17):1.58947e-07 (4,18):3.97367e-08 (5,1):0.00260419 (6,2):0.000651047 (7,3):0.000162762 (8,4):4.06904e-05 (9,5):1.01726e-05 (10,6):2.54315e-06 (11,7):6.35788e-07 (12,8):1.58947e-07 (13,9):3.97367e-08 (14,10):9.93418e-09 (15,11):2.48355e-09 (16,12):6.20886e-10 (17,13):1.55222e-10 (18,14):3.88054e-11
(6,15)	(12,8)	0.0026448669	(1,13):3.05178e-05 (2,14):7.62945e-06 (3,15):1.90736e-06 (4,16):4.76841e-07 (5,17):1.1921e-07 (6,18):2.98025e-08 (7,1):0.00195314 (8,2):0.000488285 (9,3):0.000122071 (10,4):3.05178e-05 (11,5):7.62945e-06 (12,6):1.90736e-06 (13,7):4.76841e-07 (14,8):1.1921e-07 (15,9):2.98025e-08 (16,10):7.45064e-09 (17,11):1.86266e-09 (18,12):4.65665e-10
(6,15)	(12,11)	0.0026448669	(1,13):3.05178e-05 (2,14):7.62945e-06 (3,15):1.90736e-06 (4,16):4.76841e-07 (5,17):1.1921e-07 (6,18):2.98025e-08 (7,1):0.00195314 (8,2):0.000488285 (9,3):0.000122071 (10,4):3.05178e-05 (11,5):7.62945e-06 (12,6):1.90736e-06 (13,7):4.76841e-07 (14,8):1.1921e-07 (15,9):2.98025e-08 (16,10):7.45064e-09 (17,11):1.86266e-09 (18,12):4.65665e-10
(6,15)	(14,6)	0.0002712684	(1,11):4.06904e-05 (2,12):1.01726e-05 (3,13):2.54315e-06 (4,14):6.35788e-07 (5,15):1.58947e-07 (6,16):3.97367e-08 (7,17):9.93418e-09 (8,18):2.48355e-09 (9,1):0.000162762 (10,2):4.06904e-05 (11,3):1.01726e-05 (12,4):2.54315e-06 (13,5):6.35788e-07 (14,6):1.58947e-07 (15,7):3.97367e-08 (16,8):9.93418e-09 (17,9):2.48355e-09 (18,10):6.20886e-10
(6,15)	(14,7)	0.0002712684	(1,11):4.06904e-05 (2,12):1.01726e-05 (3,13):2.54315e-06 (4,14):6.35788e-07 (5,15):1.58947e-07 (6,16):3.97367e-08 (7,17):9.93418e-09 (8,18):2.48355e-09 (9,1):0.000162762 (10,2):4.06904e-05 (11,3):1.01726e-05 (12,4):2.54315e-06 (13,5):6.35788e-07 (14,6):1.58947e-07 (15,7):3.97367e-08 (16,8):9.93418e-09 (17,9):2.48355e-09 (18,10):6.20886e-10
(6,15)	(14,9)	0.0002712684	(1,11):4.06904e-05 (2,12):1.01726e-05 (3,13):2.54315e-06 (4,14):6.35788e-07 (5,15):1.58947e-07 (6,16):3.97367e-08 (7,17):9.93418e-09 (8,18):2.48355e-09 (9,1):0.000162762 (10,2):4.06904e-05 (11,3):1.01726e-05 (12,4):2.54315e-06 (13,5):6.35788e-07 (14,6):1.58947e-07 (15,7):3.97367e-08 (16,8):9.93418e-09 (17,9):2.48355e-09 (18,10):6.20886e-10
(6,15)	(14,10)	0.0002712684	(1,11):4.06904e-05 (2,12):1.01726e-05 (3,13):2.54315e-06 (4,14):6.35788e-07 (5,15):1.58947e-07 (6,16):3.97367e-08 (7,17):9.93418e-09 (8,18):2.48355e-09 (9,1):0.000162762 (10,2):4.06904e-05 (11,3):1.01726e-05 (12,4):2.54315e-06 (13,5):6.35788e-07 (14,6):1.58947e-07 (15,7):3.97367e-08 (16,8):9.93418e-09 (17,9):2.48355e-09 (18,10):6.20886e-10
(6,15)	(14,12)	0.0002712684	(1,11):4.06904e-05 (2,12):1.01726e-05 (3,13):2.54315e-06 (4,14):6.35788e-07 (5,15):1.58947e-07 (6,16):3.97367e-08 (7,17):9.93418e-09 (8,18):2.48355e-09 (9,1):0.000162762 (10,2):4.06904e-05 (11,3):1.01726e-05 (12,4):2.54315e-06 (13,5):6.35788e-07 (14,6):1.58947e-07 (15,7):3.97367e-08 (16,8):9.93418e-09 (17,9):2.48355e-09 (18,10):6.20886e-10
(6,15)	(14,13)	0.0002712684	(1,11):4.06904e-05 (2,12):1.01726e-05 (3,13):2.54315e-06 (4,14):6.35788e-07 (5,15):1.58947e-07 (6,16):3.97367e-08 (7,17):9.93418e-09 (8,18):2.48355e-09 (9,1):0.000162762 (10,2):4.06904e-05 (11,3):1.01726e-05 (12,4):2.54315e-06 (13,5):6.35788e-07 (14,6):1.58947e-07 (15,7):3.97367e-08 (16,8):9.93418e-09 (17,9):2.48355e-09 (18,10):6.20886e-10
(6,15)	(16,6)	0.0002712684	(1,9):0.000162762 (2,10):4.06904e-05 (3,11):1.01726e-05 (4,12):2.54315e-06 (5,13):6.35788e-07 (6,14):1.58947e-07 (7,15):3.97367e-08 (8,16):9.93418e-09 (9,17):2.48355e-09 (10,18):6.20886e-10 (11,1):4.06904e-05 (12,2):1.01726e-05 (13,3):2.54315e-06 (14,4):6.35788e-07 (15,5):1.58947e-07 (16,6):3.97367e-08 (17,7):9.93418e-09 (18,8):2.48355e-09
(6,15)	(16,7)	0.0002712684	(1,9):0.000162762 (2,10):4.06904e-05 (3,11):1.01726e-05 (4,12):2.54315e-06 (5,13):6.35788e-07 (6,14):1.58947e-07 (7,15):3.97367e-08 (8,16):9.93418e-09 (9,17):2.48355e-09 (10,18):6.20886e-10 (11,1):4.06904e-05 (12,2):1.01726e-05 (13,3):2.54315e-06 (14,4):6.35788e-07 (15,5):1.58947e-07 (16,6):3.97367e-08 (17,7):9.93418e-09 (18,8):2.48355e-09
(6,15)	(16,9)	0.0002712684	(1,9):0.000162762 (2,10):4.06904e-05 (3,11):1.01726e-05 (4,12):2.54315e-06 (5,13):6.35788e-07 (6,14):1.58947e-07 (7,15):3.97367e-08 (8,16):9.93418e-09 (9,17):2.48355e-09 (10,18):6.20886e-10 (11,1):4.06904e-05 (12,2):1.01726e-05 (13,3):2.54315e-06 (14,4):6.35788e-07 (15,5):1.58947e-07 (16,6):3.97367e-08 (17,7):9.93418e-09 (18,8):2.48355e-09
